J,mu,phi,<n>,<dN^2>
0.013559322033898306,0.6271186440677966,2.309399007051768e-13,8.999999999999979,8.999999999999979
0.013559322033898306,0.6440677966101694,3.105322745026751e-13,8.999999999999979,8.999999999999979
0.013559322033898306,0.6610169491525424,4.2522781110888733e-13,8.999999999999979,8.999999999999979
0.013559322033898306,0.6779661016949152,6.300133744471349e-13,8.999999999999977,8.999999999999977
0.013559322033898306,0.6949152542372882,9.334067504837356e-13,8.999999999999979,8.999999999999979
0.013559322033898306,0.711864406779661,1.454458127901825e-12,8.999999999999979,8.999999999999979
0.013559322033898306,0.7288135593220338,2.3534309247104574e-12,8.99999999999998,8.99999999999998
0.013559322033898306,0.7457627118644068,3.981351855762225e-12,8.999999999999977,8.999999999999977
0.013559322033898306,0.7627118644067796,7.05355951984708e-12,8.999999999999977,8.999999999999977
0.013559322033898306,0.7796610169491526,1.3375070078288361e-11,8.99999999999998,8.99999999999998
0.013559322033898306,0.7966101694915254,2.7081696649581838e-11,8.999999999999979,8.999999999999979
0.013559322033898306,0.8135593220338984,5.940347993302815e-11,8.999999999999982,8.999999999999982
0.013559322033898306,0.8305084745762712,1.436722617362512e-10,8.999999999999982,8.999999999999982
0.013559322033898306,0.847457627118644,3.921881381493179e-10,8.999999999999991,8.999999999999991
0.013559322033898306,0.864406779661017,1.2489534782849877e-09,9.000000000000028,9.000000000000028
0.013559322033898306,0.8813559322033898,4.8882559148412325e-09,9.000000000000263,9.000000000000263
0.013559322033898306,0.8983050847457628,2.5700885393308628e-08,9.000000000002306,9.000000000002306
0.013559322033898306,0.9152542372881356,3.1889611069053663e-09,8.999999999999982,8.999999999999982
0.013559322033898306,0.9322033898305084,3.2739186436125003e-07,9.000000000007732,9.000000000007732
0.013559322033898306,0.9491525423728814,0.26190703533953785,9.391027480428995,9.391027480428995
0.013559322033898306,0.9661016949152542,1.8445327332003258e-06,9.999999999991827,9.999999999991827
0.013559322033898306,0.9830508474576272,1.1540597410383704e-06,9.999999999996751,9.999999999996751
0.013559322033898306,1.0,3.461780839914996e-07,9.999999999999678,9.999999999999678
0.016949152542372885,0.0,5.441190102412022e-07,8.000000000001375,8.000000000001375
0.016949152542372885,0.01694915254237288,1.0650358725485098e-06,8.000000000005121,8.000000000005121
0.016949152542372885,0.03389830508474576,9.198103659365961e-06,8.999999999014223,8.999999999014223
0.016949152542372885,0.05084745762711865,1.0003779732195424e-08,8.999999999999917,8.999999999999917
0.016949152542372885,0.06779661016949153,2.198013270066371e-08,8.99999999999663,8.99999999999663
0.016949152542372885,0.0847457627118644,2.7355096772886418e-09,8.999999999999742,8.999999999999742
0.016949152542372885,0.1016949152542373,5.674273753919492e-10,8.999999999999957,8.999999999999957
0.016949152542372885,0.11864406779661017,1.6296020335455672e-10,8.999999999999986,8.999999999999986
0.016949152542372885,0.13559322033898305,5.879600206684427e-11,8.999999999999986,8.999999999999986
0.016949152542372885,0.15254237288135594,2.5152816250849534e-11,8.999999999999988,8.999999999999988
0.016949152542372885,0.1694915254237288,1.2285322153085963e-11,8.999999999999988,8.999999999999988
