J,mu,phi,<n>,<dN^2>
0.011299435028248588,0.03389830508474576,0.0010804102009779493,15.99998388830877,15.99998388830877
0.011299435028248588,0.05084745762711865,0.00015770754489870248,15.999998164932983,15.999998164932983
0.011299435028248588,0.06779661016949153,5.918727818227655e-05,15.999999288625236,15.999999288625236
0.011299435028248588,0.0847457627118644,3.0409002154686172e-05,15.999999620822374,15.999999620822374
0.011299435028248588,0.1016949152542373,1.8461412334391544e-05,15.999999764679131,15.999999764679131
0.011299435028248588,0.11864406779661017,1.2455717500870133e-05,15.999999840260895,15.999999840260895
0.011299435028248588,0.13559322033898305,9.044374539533858e-06,15.999999884998767,15.999999884998767
0.011299435028248588,0.15254237288135594,6.934482548071395e-06,15.999999913735705,15.999999913735705
0.011299435028248588,0.1694915254237288,5.545343567993916e-06,15.999999933337548,15.999999933337548
0.011299435028248588,0.1864406779661017,4.586276509657833e-06,15.99999994734286,15.99999994734286
0.011299435028248588,0.2033898305084746,3.89933052382769e-06,15.99999995772909,15.99999995772909
0.011299435028248588,0.22033898305084745,3.3929693579591484e-06,15.999999965673856,15.999999965673856
0.011299435028248588,0.23728813559322035,3.011323746752808e-06,15.99999997191371,15.99999997191371
0.011299435028248588,0.2542372881355932,2.7188155396744113e-06,15.999999976929967,15.999999976929967
0.011299435028248588,0.2711864406779661,2.491979373211522e-06,15.999999981047143,15.999999981047143
0.011299435028248588,0.288135593220339,2.3148834416609754e-06,15.999999984492547,15.999999984492547
0.011299435028248588,0.3050847457627119,2.176452009862299e-06,15.999999987428273,15.999999987428273
0.011299435028248588,0.3220338983050847,2.068841218524147e-06,15.999999989974317,15.999999989974317
0.011299435028248588,0.3389830508474576,1.9864225142593914e-06,15.99999999221952,15.99999999221952
0.011299435028248588,0.3559322033898305,1.9251295651256794e-06,15.999999994233136,15.999999994233136
0.011299435028248588,0.3728813559322034,1.8820298394045703e-06,15.999999996069343,15.999999996069343
0.011299435028248588,0.3898305084745763,1.8550394393823048e-06,15.999999997775353,15.999999997775353
